Main distributer code,main distibuter  name,sub distributer code,sub distributer name,Seller Code,Seller Name,Seller OrderReason,Seller Type,Buyer Code,Buyer Name,Buyer Type,BASIC Model,QTY,VALUE
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A075FD,1,10999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A076BB,3,47592
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A076BC,1,17788
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A176NM,3,67785
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A176NN,1,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A366EJ,2,65382
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A366EK,1,36538
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A376ED,5,201920
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A376EG,5,228360
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A566EG,1,45191
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A576BF,4,219228
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A576BG,1,60095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E145FD,1,8999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E176BA,8,143992
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E176BB,3,59997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E176BD,1,21999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E556BC,1,29999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E556BD,1,32999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E566BA,7,195993
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E566BB,2,61998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,M145FD,1,8999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,M558BA,2,53998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,M566BA,1,27999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,R410N,1,4999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S931BB,1,73999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S942BC,1,86999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S948BB,2,277998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD4283,galaxy communication badiadka,Dealer,A066BD,1,12980
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD4283,galaxy communication badiadka,Dealer,A176NL,2,41344
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD4283,galaxy communication badiadka,Dealer,A176NM,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A166PB,1,16989
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A076BB,2,31728
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A076BC,1,17788
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A176NL,2,41344
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A366EK,3,109614
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,E176BB,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A076BB,2,31728
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A176NN,2,53844
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A376EG,2,91344
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,E176BA,1,17999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,E176BB,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A076BB,4,63456
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A076BC,2,35576
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A176NL,3,62016
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A176NM,5,112975
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A376EG,1,45672
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,E176BA,3,53997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,E176BB,3,59997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,M145FD,1,8999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,S942BC,2,173998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A066BD,1,12980
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A066BG,2,29806
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A076BB,1,15864
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A076BC,2,35576
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A176BN,1,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A176NL,1,20672
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A376EG,1,45672
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001670,MOBILE HUT,Dealer,A076BB,1,15864
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001670,MOBILE HUT,Dealer,E176BB,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A066BD,6,77880
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A066BG,1,14903
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A075FD,1,10999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A076BB,10,158640
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A076BC,5,88940
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NL,4,82688
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NM,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NN,1,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A366EJ,1,32691
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A366EK,1,36538
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A376EG,2,91344
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A576BF,1,54807
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E176BA,3,53997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E176BB,2,39998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E176BD,2,43998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,R410N,1,4999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,S942BC,2,173998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,X135GA,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A066BD,2,25960
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A075FD,1,10999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A076BB,8,126912
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A076BC,2,35576
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176NL,3,62016
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176NM,7,158165
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A376ED,3,121152
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A376EG,6,274032
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A576BF,1,54807
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A576BG,1,60095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E176BA,2,35998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E176BB,7,139993
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E176BD,2,43998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E366BB,1,21999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,S942BC,2,173998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,S948BB,1,138999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,S948BC,1,158999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A066BD,4,51920
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A076BB,4,63456
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A076BC,3,53364
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NL,2,41344
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NM,4,90380
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NN,1,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A366EJ,1,32691
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A366EK,2,73076
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A376ED,1,40384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A376EG,1,45672
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A576BF,1,54807
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,E176BB,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,E176BD,2,43998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A066BG,2,29806
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A076BB,2,31728
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A076BC,4,71152
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A176NL,3,62016
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A176NM,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A176NN,1,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A376ED,1,40384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A376EG,1,45672
